Query ORF,Query Name,Array ORF,Array Name,Array annotation,Normalized colony size (EXPERIMENT),Normalized colony std. dev. (EXPERIMENT),Normalized colony size (CONTROL),Normalized colony std. dev. (CONTROL),Score,Score stdev,p-Value
NAHCO3,NAHCO3,YKR089C,TGL4,,1.18685,0.023,0.95897,0.023,0.22267,0.023,0.00012
NAHCO3,NAHCO3,YKR088C,TVP38,,1.11452,0.025,1.04798,0.037,0.07275,0.025,0.00017
NAHCO3,NAHCO3,YKR087C,OMA1,,0.79257,0.005,1.05741,0.005,-0.26285,0.005,0.00002
NAHCO3,NAHCO3,YKR084C,HBS1,,1.00518,0.042,1.03205,0.03,-0.03661,0.042,0.00002
NAHCO3,NAHCO3,YKR082W,NUP133,,0.22166,0.02,0.60562,0.008,-0.3861,0.02,0.00281
NAHCO3,NAHCO3,YKR080W,MTD1,,1.0832,0.032,1.17026,0.049,-0.07155,0.032,0.00001
NAHCO3,NAHCO3,YKR078W,YKR078W,,0.92298,0.047,1.04438,0.03,-0.11917,0.047,0.00004
NAHCO3,NAHCO3,YKR077W,MSA2,,1.2947,0.022,1.19456,0.052,0.09932,0.022,0
NAHCO3,NAHCO3,YKR103W,NFT1,,1.05584,0.046,0.95216,0.006,0.1025,0.046,0.00002
NAHCO3,NAHCO3,YKR102W,FLO10,,1.00605,0.041,1.05277,0.024,-0.05021,0.041,0.00002
NAHCO3,NAHCO3,YKR100C,SKG1,,0.71949,0.006,0.99184,0.021,-0.27077,0.006,0.00003
NAHCO3,NAHCO3,YKR099W,BAS1,,1.19985,0.085,1.00135,0.002,0.19756,0.086,0.0001
NAHCO3,NAHCO3,YKR098C,UBP11,,1.07451,0.037,0.98829,0.012,0.08328,0.037,0.00001
NAHCO3,NAHCO3,YKR097W,PCK1,,1.03129,0.067,1.01839,0.005,0.01198,0.067,0.00007
NAHCO3,NAHCO3,YKR096W,ESL2,,1.0533,0.035,1.04836,0.014,0.00388,0.035,0.00001
NAHCO3,NAHCO3,YKR095W,MLP1,,0.96463,0.015,0.89934,0.008,0.06695,0.015,0
NAHCO3,NAHCO3,YKR094C,RPL40B,,0.80317,0.012,0.85303,0.021,-0.05152,0.012,0
NAHCO3,NAHCO3,YKR093W,PTR2,,1.04803,0.041,1.09122,0.038,-0.03751,0.041,0.00002
NAHCO3,NAHCO3,YLL013C,PUF3,,1.3953,0.027,1.04266,0.026,0.35304,0.027,0.00013
NAHCO3,NAHCO3,YLL012W,YEH1,,0.96554,0.051,1.01257,0.003,-0.04622,0.051,0.00004
NAHCO3,NAHCO3,YLL010C,PSR1,,1.18633,0.081,1.0802,0.042,0.1118,0.081,0.00009
NAHCO3,NAHCO3,YLL006W,MMM1,,0.33359,0.016,0.46698,0.009,-0.13422,0.016,0.00003
NAHCO3,NAHCO3,YLL005C,SPO75,,1.18323,0.015,1.04477,0.023,0.13666,0.015,0
NAHCO3,NAHCO3,YLL002W,RTT109,,1.01107,0.045,0.93267,0.014,0.07942,0.045,0.00002
NAHCO3,NAHCO3,YLL001W,DNM1,,0.82325,0.016,1.05919,0.008,-0.2355,0.016,0.00012
NAHCO3,NAHCO3,YKR106W,GEX2,,1.22394,0.033,1.01445,0.028,0.20817,0.033,0.00001
NAHCO3,NAHCO3,YKR105C,VBA5,,0.80515,0.081,0.91926,0.014,-0.11435,0.081,0.00028
NAHCO3,NAHCO3,YLL026W,HSP104,,0.89137,0.073,1.04008,0.023,-0.15166,0.073,0.00015
NAHCO3,NAHCO3,YLL025W,PAU17,,1.11061,0.053,1.03123,0.006,0.07976,0.053,0.00003
NAHCO3,NAHCO3,YLL024C,SSA2,,1.13052,0.062,0.98971,0.003,0.14066,0.062,0.00005
NAHCO3,NAHCO3,YLL023C,POM33,,1.05038,0.039,1.02563,0.007,0.02312,0.039,0.00001
NAHCO3,NAHCO3,YLL021W,SPA2,,0.70804,0.013,1.01518,0.014,-0.30967,0.013,0.00011
NAHCO3,NAHCO3,YLL020C,YLL020C,,0.78598,0.008,1.01628,0.027,-0.23102,0.008,0
NAHCO3,NAHCO3,YLL019C,KNS1,,1.06402,0.032,1.01613,0.009,0.04805,0.032,0.00001
NAHCO3,NAHCO3,YLL017W,YLL017W,,1.0354,0.061,1.02053,0.023,0.0128,0.061,0.00006
NAHCO3,NAHCO3,YLL016W,SDC25,,0.83285,0.025,1.05842,0.021,-0.2278,0.025,0.00001
NAHCO3,NAHCO3,YLL015W,BPT1,,1.20125,0.021,1.00303,0.076,0.19997,0.021,0
NAHCO3,NAHCO3,YLL014W,EMC6,,0.81561,0.024,0.89215,0.045,-0.07173,0.024,0.00029
NAHCO3,NAHCO3,YLL045C,RPL8B,,0.68976,0.026,0.92942,0.012,-0.2404,0.026,0.00002
NAHCO3,NAHCO3,YLL044W,YLL044W,,1.02031,0.069,0.92967,0.038,0.09167,0.069,0.00008
NAHCO3,NAHCO3,YLL043W,FPS1,,0,0,0,0,0,0,#NUM!
NAHCO3,NAHCO3,YLL042C,ATG10,,1.22774,0.095,0.99389,0.004,0.23341,0.095,0.00013
NAHCO3,NAHCO3,YLL041C,SDH2,,0.73027,0.008,0.84053,0.039,-0.10695,0.008,0.00004
NAHCO3,NAHCO3,YLL040C,VPS13,,0.91991,0.003,0.95803,0.099,-0.00834,0.003,0
NAHCO3,NAHCO3,YLL039C,UBI4,,0.56658,0.016,0.76257,0.026,-0.19899,0.016,0.00001
NAHCO3,NAHCO3,YLL038C,ENT4,,1.15606,0.039,1.12945,0.041,0.03002,0.039,0.00001
NAHCO3,NAHCO3,YLL032C,YLL032C,,0.83756,0.034,1.10591,0.009,-0.26547,0.034,0.00002
NAHCO3,NAHCO3,YLL029W,FRA1,,0.63879,0.052,0.85023,0.013,-0.21056,0.053,0.00015
NAHCO3,NAHCO3,YLL028W,TPO1,,0.6073,0.04,0.86584,0.009,-0.26307,0.04,0.00008
NAHCO3,NAHCO3,YOR202W,HIS3,,1.01845,0.203,1.04989,0.214,0.01119,0.203,0
NAHCO3,NAHCO3,YLL057C,JLP1,,0,0,0,0,0,0,#NUM!
NAHCO3,NAHCO3,YLL056C,YLL056C,,0.81487,0.057,1.0268,0.047,-0.21769,0.057,0.00009
NAHCO3,NAHCO3,YLL055W,YCT1,,1.01138,0.063,0.95643,0.007,0.06024,0.063,0.00007
NAHCO3,NAHCO3,YLL054C,YLL054C,,1.05096,0.016,0.9808,0.012,0.07061,0.016,0.00007
NAHCO3,NAHCO3,YLL053C,YLL053C,,1.12809,0.011,0.91667,0.033,0.22326,0.011,0
NAHCO3,NAHCO3,YLL052C,AQY2,,1.29208,0.07,0.96826,0.023,0.32318,0.07,0.00004
NAHCO3,NAHCO3,YLL051C,FRE6,,0.89877,0.061,0.9968,0.015,-0.09787,0.061,0.00009
NAHCO3,NAHCO3,YLL049W,LDB18,,1.28666,0.006,1.04217,0.016,0.2443,0.006,0.00001
NAHCO3,NAHCO3,YLL048C,YBT1,,0.86727,0.05,0.97776,0.031,-0.10317,0.05,0.00005
NAHCO3,NAHCO3,YLL047W,YLL047W,,1.1529,0.075,1.0121,0.057,0.1352,0.075,0.00008
NAHCO3,NAHCO3,YLL046C,RNP1,,1.28236,0.098,1.23245,0.167,0.0856,0.098,0.00012
NAHCO3,NAHCO3,YLR011W,LOT6,,0.71628,0.012,0.94114,0.03,-0.22518,0.012,0.0001
NAHCO3,NAHCO3,YLR006C,SSK1,,1.12993,0.024,1.08854,0.033,0.05189,0.024,0
NAHCO3,NAHCO3,YLR004C,THI73,,0.7446,0.027,0.89014,0.02,-0.14286,0.027,0.00001
NAHCO3,NAHCO3,YLR003C,CMS1,,1.37474,0.048,1.04162,0.023,0.33537,0.048,0.00001
NAHCO3,NAHCO3,YLR001C,YLR001C,,1.49291,0.073,1.05622,0.047,0.44347,0.073,0.00003
NAHCO3,NAHCO3,YLL063C,AYT1,,1.12657,0.047,1.11044,0.033,0.01806,0.047,0.00058
NAHCO3,NAHCO3,YLL062C,MHT1,,1.03981,0.055,1.07847,0.055,-0.02716,0.056,0.00095
NAHCO3,NAHCO3,YLL061W,MMP1,,1.03698,0.043,1.09705,0.063,-0.05837,0.043,0.00058
NAHCO3,NAHCO3,YLL060C,GTT2,,0.83203,0.024,0.92164,0.04,-0.09124,0.024,0.00001
NAHCO3,NAHCO3,YLL059C,YLL059C,,1.16132,0.027,0.99552,0.013,0.17109,0.027,0
NAHCO3,NAHCO3,YLL058W,YLL058W,,0.73107,0.008,0.90326,0.035,-0.17791,0.008,0.00004
NAHCO3,NAHCO3,YLR023C,IZH3,,0.73826,0.044,0.88427,0.03,-0.14169,0.044,0.00006
NAHCO3,NAHCO3,YLR021W,IRC25,,1.14254,0.043,0.94789,0.017,0.19637,0.043,0.00001
NAHCO3,NAHCO3,YLR020C,YEH2,,1.11145,0.077,1.02838,0.01,0.0889,0.078,0.00009
NAHCO3,NAHCO3,YLR019W,PSR2,,0.55346,0.139,0.65222,0.111,-0.08039,0.139,0.00415
NAHCO3,NAHCO3,YLR018C,POM34,,0.85504,0.002,0.97077,0.038,-0.10422,0.002,0
NAHCO3,NAHCO3,YLR017W,MEU1,,1.0215,0.089,1.07021,0.045,-0.04736,0.089,0.00018
NAHCO3,NAHCO3,YLR016C,PML1,,1.16995,0.057,1.07081,0.017,0.09821,0.058,0.00003
NAHCO3,NAHCO3,YLR015W,BRE2,,0.96402,0.064,0.92905,0.04,0.03624,0.064,0.00008
NAHCO3,NAHCO3,YLR014C,PPR1,,0.97851,0.013,0.89547,0.007,0.08582,0.013,0
NAHCO3,NAHCO3,YLR013W,GAT3,,0.92029,0.026,1.02246,0.014,-0.10606,0.026,0.00001
NAHCO3,NAHCO3,YLR012C,YLR012C,,1.17548,0.073,0.99137,0.046,0.17832,0.073,0.00007
NAHCO3,NAHCO3,YLR039C,RIC1,,1.04629,0.116,0.85922,0.01,0.18536,0.116,0.00037
NAHCO3,NAHCO3,YLR038C,COX12,,0.62899,0.013,0.7728,0.026,-0.13908,0.013,0.00015
NAHCO3,NAHCO3,YLR037C,PAU23,,1.21302,0.075,1.03323,0.029,0.19021,0.075,0.00006
NAHCO3,NAHCO3,YLR036C,YLR036C,,1.41372,0.07,1.13324,0.04,0.28655,0.07,0.00003
NAHCO3,NAHCO3,YLR035C,MLH2,,0.99233,0.012,0.98731,0.007,0.00525,0.012,0
NAHCO3,NAHCO3,YLR034C,SMF3,,1.2188,0.086,1.10365,0.043,0.11474,0.086,0.0001
NAHCO3,NAHCO3,YLR032W,RAD5,,1.11002,0.006,1.06604,0.027,0.04106,0.006,0.00001
NAHCO3,NAHCO3,YLR031W,YLR031W,,0.93388,0.027,1.02538,0.044,-0.08587,0.027,0.00001
NAHCO3,NAHCO3,YLR030W,YLR030W,,1.06569,0.042,0.99827,0.034,0.06312,0.042,0.00002
NAHCO3,NAHCO3,YLR028C,ADE16,,0.73521,0.047,0.99528,0.062,-0.24903,0.047,0.00137
NAHCO3,NAHCO3,YLR024C,UBR2,,0.88974,0.041,0.98883,0.026,-0.09541,0.041,0.00072
NAHCO3,NAHCO3,YLR053C,YLR053C,,1.02561,0.098,0.96655,0.012,0.05534,0.098,0.00024
NAHCO3,NAHCO3,YLR050C,YLR050C,,0.86348,0.097,0.91624,0.038,-0.03937,0.098,0.00039
NAHCO3,NAHCO3,YLR049C,YLR049C,,1.01146,0.009,1.02605,0.008,-0.01174,0.009,0.00003
NAHCO3,NAHCO3,YLR048W,RPS0B,,0.85363,0.06,0.85587,0.009,0.00063,0.06,0.00009
NAHCO3,NAHCO3,YLR047C,FRE8,,1.0333,0.065,1.08734,0.033,-0.04848,0.065,0.00007
NAHCO3,NAHCO3,YLR046C,YLR046C,,0.69301,0.066,0.71095,0.031,-0.01568,0.066,0.00023
NAHCO3,NAHCO3,YLR044C,PDC1,,0.99529,0.03,0.98779,0.015,0.01282,0.03,0.00001
NAHCO3,NAHCO3,YLR043C,TRX1,,0.96423,0.138,1.04765,0.007,-0.08336,0.138,0.00079
NAHCO3,NAHCO3,YLR042C,YLR042C,,1.09676,0.027,0.98967,0.01,0.10835,0.027,0
NAHCO3,NAHCO3,YLR041W,YLR041W,,1.0475,0.063,1.00515,0.004,0.04527,0.063,0.00006
NAHCO3,NAHCO3,YLR040C,YLR040C,,1.25744,0.007,1.00742,0.007,0.2547,0.007,0.00001
NAHCO3,NAHCO3,YLR065C,ENV10,,0.95394,0.115,1.12205,0.029,-0.17669,0.115,0.00048
NAHCO3,NAHCO3,YLR064W,PER33,,1.37115,0.085,1.01786,0.04,0.36263,0.085,0.00006
NAHCO3,NAHCO3,YLR063W,YLR063W,,0.99879,0.086,1.00203,0.027,-0.00254,0.086,0.00017
NAHCO3,NAHCO3,YLR062C,YLR062C,,1.19116,0.017,0.94835,0.027,0.25319,0.017,0.00007
NAHCO3,NAHCO3,YLR061W,RPL22A,,0.86054,0.038,0.66014,0.028,0.20434,0.039,0.00002
NAHCO3,NAHCO3,YLR059C,REX2,,1.15998,0.047,0.9843,0.027,0.18034,0.047,0.00002
NAHCO3,NAHCO3,YLR058C,SHM2,,0.91698,0.108,1.01395,0.041,-0.1021,0.108,0.00044
NAHCO3,NAHCO3,YLR057W,MNL2,,0.96187,0.053,0.98073,0.002,-0.01663,0.053,0.00005
NAHCO3,NAHCO3,YLR056W,ERG3,,0,0,0,0,0,0,#NUM!
NAHCO3,NAHCO3,YLR054C,OSW2,,1.25756,0.043,1.07831,0.045,0.17024,0.043,0.00001
NAHCO3,NAHCO3,YLR085C,ARP6,,0.05533,0.017,0,0,0.0554,0.017,0.00707
NAHCO3,NAHCO3,YLR084C,RAX2,,1.13202,0.01,1.27046,0.066,-0.14655,0.01,0.00002
NAHCO3,NAHCO3,YLR083C,EMP70,,0.72477,0.021,1.03049,0.022,-0.30578,0.021,0.00028
NAHCO3,NAHCO3,YLR082C,SRL2,,1.02328,0.066,1.15046,0.004,-0.1232,0.066,0.00007
NAHCO3,NAHCO3,YLR081W,GAL2,,1.05924,0.035,1.02844,0.022,0.03179,0.035,0.00001
NAHCO3,NAHCO3,YLR080W,EMP46,,1.10637,0.037,0.94843,0.028,0.15897,0.037,0.00001
NAHCO3,NAHCO3,YLR079W,SIC1,,0.49183,0.028,0.69877,0.019,-0.20835,0.028,0.00005
NAHCO3,NAHCO3,YLR077W,FMP25,,0.85891,0.097,0.91909,0.021,-0.05736,0.097,0.00039
NAHCO3,NAHCO3,YLR073C,RFU1,,0.9948,0.085,0.96744,0.03,0.03553,0.085,0.00017
NAHCO3,NAHCO3,YLR072W,YLR072W,,1.12991,0.15,1.14144,0.062,0.01111,0.15,0.00063
NAHCO3,NAHCO3,YLR070C,XYL2,,0.96807,0.043,1.31854,0.094,-0.34549,0.043,0.00002
NAHCO3,NAHCO3,YLR098C,CHA4,,1.3559,0.014,1.18695,0.023,0.16818,0.015,0.00004
NAHCO3,NAHCO3,YLR097C,HRT3,,0.98789,0.066,1.09857,0.054,-0.11547,0.066,0.00008
NAHCO3,NAHCO3,YLR096W,KIN2,,1.01989,0.066,0.99726,0.052,0.03093,0.066,0.00007
NAHCO3,NAHCO3,YLR095C,IOC2,,1.17562,0.026,0.92075,0.013,0.25592,0.026,0
NAHCO3,NAHCO3,YLR094C,GIS3,,0.90866,0.031,0.92914,0.037,-0.01539,0.031,0.00001
NAHCO3,NAHCO3,YLR093C,NYV1,,0.90744,0.055,0.91972,0.064,-0.01761,0.055,0.00006
NAHCO3,NAHCO3,YLR092W,SUL2,,0.99149,0.033,1.03278,0.016,-0.04214,0.033,0.00001
NAHCO3,NAHCO3,YLR090W,XDJ1,,0.68274,0.073,0.92365,0.084,-0.23377,0.073,0.00033
NAHCO3,NAHCO3,YLR089C,ALT1,,0.63241,0.04,1.01146,0.105,-0.35239,0.04,0.00131
NAHCO3,NAHCO3,YLR087C,CSF1,,0.88033,0.103,1.1981,0.087,-0.30007,0.103,0.00044
NAHCO3,NAHCO3,YLR114C,AVL9,,0.79882,0.108,0.70227,0.027,0.09699,0.109,0.00068
NAHCO3,NAHCO3,YLR113W,HOG1,,1.32889,0.062,1.03615,0.011,0.29992,0.062,0.00003
NAHCO3,NAHCO3,YLR112W,YLR112W,,0.89015,0.003,0.9648,0.02,-0.07165,0.003,0
NAHCO3,NAHCO3,YLR111W,YLR111W,,0.76068,0.032,0.96994,0.025,-0.20736,0.032,0.00002
NAHCO3,NAHCO3,YLR110C,CCW12,,0.78818,0.033,1.00893,0.038,-0.22272,0.033,0.00002
NAHCO3,NAHCO3,YLR109W,AHP1,,0.96964,0.006,1.00891,0.042,-0.03618,0.006,0.00001
NAHCO3,NAHCO3,YLR108C,YLR108C,,1.04477,0.065,0.99051,0.079,0.05143,0.065,0.00006
NAHCO3,NAHCO3,YLR107W,REX3,,1.31182,0.012,1.023,0.004,0.29236,0.012,0.00003
NAHCO3,NAHCO3,YLR104W,LCL2,,0.86316,0.089,0.93196,0.02,-0.06092,0.089,0.0003
NAHCO3,NAHCO3,YLR102C,APC9,,1.17651,0.027,1.02932,0.027,0.15244,0.028,0
NAHCO3,NAHCO3,YLR099C,ICT1,,1.01008,0.11,0.93963,0.012,0.07238,0.11,0.00035
NAHCO3,NAHCO3,YLR130C,ZRT2,,0.95566,0.003,0.97466,0.029,-0.00678,0.003,0
NAHCO3,NAHCO3,YLR128W,DCN1,,0.97855,0.073,1.01913,0.07,-0.05776,0.073,0.00011
NAHCO3,NAHCO3,YLR126C,YLR126C,,1.27677,0.09,1.0804,0.043,0.21295,0.09,0.0001
NAHCO3,NAHCO3,YLR125W,YLR125W,,1.24623,0.318,1.1198,0.076,0.1478,0.319,0.00434
NAHCO3,NAHCO3,YLR124W,YLR124W,,0.85761,0.015,0.96421,0.005,-0.10615,0.015,0.0001
NAHCO3,NAHCO3,YLR123C,YLR123C,,1.23837,0.044,1.07374,0.033,0.16673,0.044,0.00001
NAHCO3,NAHCO3,YLR122C,YLR122C,,0.94174,0.058,0.98059,0.005,-0.03367,0.058,0.00006
NAHCO3,NAHCO3,YLR121C,YPS3,,1.18934,0.034,1.08887,0.064,0.10272,0.034,0.00001
NAHCO3,NAHCO3,YLR120C,YPS1,,0.84817,0.02,1.01537,0.029,-0.16983,0.02,0
NAHCO3,NAHCO3,YLR119W,SRN2,,0.99673,0.022,1.09864,0.042,-0.10823,0.022,0
NAHCO3,NAHCO3,YLR118C,YLR118C,,1.04794,0.023,0.95356,0.054,0.11392,0.023,0
NAHCO3,NAHCO3,YLR146C,SPE4,,1.41055,0.153,0.99447,0.034,0.42656,0.153,0.00035
NAHCO3,NAHCO3,YLR144C,ACF2,,0.91601,0.077,0.93627,0.012,-0.01544,0.077,0.00017
NAHCO3,NAHCO3,YLR143W,DPH6,,1.11435,0.064,0.97454,0.018,0.14663,0.064,0.00005
NAHCO3,NAHCO3,YLR142W,PUT1,,0.85558,0.032,1.11606,0.029,-0.255,0.032,0.00001
NAHCO3,NAHCO3,YLR138W,NHA1,,0.77505,0.042,1.02541,0.038,-0.25145,0.042,0.00004
NAHCO3,NAHCO3,YLR137W,RKM5,,0.73472,0.056,0.94862,0.015,-0.21394,0.056,0.00012
NAHCO3,NAHCO3,YLR136C,TIS11,,1.23063,0.025,1.09043,0.018,0.14489,0.025,0
NAHCO3,NAHCO3,YLR135W,SLX4,,1.224,0.065,1.03334,0.03,0.20107,0.065,0.00004
NAHCO3,NAHCO3,YLR134W,PDC5,,1.30804,0.081,1.01905,0.023,0.29047,0.081,0.00007
NAHCO3,NAHCO3,YLR133W,CKI1,,0.82114,0.059,0.95744,0.008,-0.13364,0.059,0.0001
NAHCO3,NAHCO3,YLR131C,ACE2,,0.76457,0.027,0.83068,0.005,-0.0624,0.027,0.00001
NAHCO3,NAHCO3,YLR171W,YLR171W,,0.72524,0.097,0.95528,0.021,-0.22664,0.097,0.00065
NAHCO3,NAHCO3,YLR170C,APS1,,0.85775,0.004,0.98992,0.036,-0.13727,0.004,0.00001
NAHCO3,NAHCO3,YLR169W,YLR169W,,0.85476,0.003,1.04693,0.038,-0.19666,0.003,0.00001
NAHCO3,NAHCO3,YLR168C,UPS2,,0.86098,0.007,0.93317,0.038,-0.06931,0.007,0.00002
NAHCO3,NAHCO3,YLR165C,PUS5,,0.92541,0.048,1.04701,0.014,-0.11611,0.048,0.00004
NAHCO3,NAHCO3,YLR164W,SHH4,,0.89433,0.008,1.03266,0.023,-0.13545,0.008,0.00003
NAHCO3,NAHCO3,YLR154C,RNH203,,1.37954,0.056,1.05035,0.032,0.33118,0.056,0.00002
NAHCO3,NAHCO3,YLR152C,YLR152C,,1.14661,0.058,1.02115,0.029,0.12896,0.058,0.00003
NAHCO3,NAHCO3,YLR151C,PCD1,,1.09795,0.066,1.00368,0.019,0.10002,0.066,0.00006
NAHCO3,NAHCO3,YLR150W,STM1,,1.0895,0.025,1.00542,0.047,0.07381,0.025,0
NAHCO3,NAHCO3,YLR149C,YLR149C,,1.19,0.005,0.96392,0.012,0.22698,0.005,0.00001
NAHCO3,NAHCO3,YLR183C,TOS4,,1.05629,0.014,1.14945,0.028,-0.0922,0.014,0
NAHCO3,NAHCO3,YLR182W,SWI6,,0.50273,0.041,0.95671,0.037,-0.44457,0.041,0.00015
NAHCO3,NAHCO3,YLR181C,VTA1,,0.87194,0.066,1.01703,0.03,-0.14639,0.066,0.00012
NAHCO3,NAHCO3,YLR180W,SAM1,,1.25676,0.047,0.99415,0.011,0.26908,0.048,0.00001
NAHCO3,NAHCO3,YLR179C,YLR179C,,1.00767,0.014,1.05059,0.033,-0.03174,0.014,0
NAHCO3,NAHCO3,YLR178C,TFS1,,1.21729,0.062,1.01288,0.006,0.21102,0.062,0.00004
NAHCO3,NAHCO3,YLR177W,YLR177W,,0.99994,0.058,0.90569,0.01,0.09717,0.058,0.00005
NAHCO3,NAHCO3,YLR176C,RFX1,,0.89578,0.078,1.01944,0.026,-0.11658,0.078,0.00018
NAHCO3,NAHCO3,YLR174W,IDP2,,0.87447,0.101,1.02009,0.061,-0.13571,0.101,0.00042
NAHCO3,NAHCO3,YLR173W,YLR173W,,0.98476,0.027,1.05914,0.036,-0.07272,0.027,0.00001
NAHCO3,NAHCO3,YLR172C,DPH5,,0.64693,0.038,0.85872,0.012,-0.21152,0.038,0.00005
NAHCO3,NAHCO3,YLR199C,PBA1,,1.12059,0.204,1.4801,0.216,-0.35623,0.204,0.00161
NAHCO3,NAHCO3,YLR194C,YLR194C,,1.24232,0.069,1.19658,0.096,0.04078,0.07,0.00104
NAHCO3,NAHCO3,YLR193C,UPS1,,0.84094,0.008,1.00902,0.026,-0.16697,0.008,0
NAHCO3,NAHCO3,YLR192C,HCR1,,0.76537,0.04,0.96775,0.003,-0.19957,0.04,0.00004
NAHCO3,NAHCO3,YLR191W,PEX13,,0.87827,0.036,0.9107,0.027,-0.02311,0.036,0.00002
NAHCO3,NAHCO3,YLR190W,MMR1,,1.08157,0.037,0.9359,0.003,0.14901,0.037,0.00001
NAHCO3,NAHCO3,YLR189C,ATG26,,1.21343,0.021,0.99088,0.019,0.22762,0.021,0.0001
NAHCO3,NAHCO3,YLR188W,MDL1,,0.87157,0.047,0.92226,0.029,-0.04478,0.047,0.00004
NAHCO3,NAHCO3,YLR187W,SKG3,,0.94441,0.163,0.95228,0.057,-0.00184,0.163,0.00138
NAHCO3,NAHCO3,YLR185W,RPL37A,,1.04765,0.018,0.98979,0.047,0.05788,0.018,0.0001
NAHCO3,NAHCO3,YLR184W,YLR184W,,1.14645,0.062,1.40956,0.194,-0.2368,0.063,0.00004
NAHCO3,NAHCO3,YLR217W,YLR217W,,1.46255,0.139,1.66263,0.101,-0.20058,0.14,0.00024
NAHCO3,NAHCO3,YLR216C,CPR6,,1.16405,0.04,1.26429,0.076,-0.08381,0.04,0.00001
NAHCO3,NAHCO3,YLR214W,FRE1,,1.09656,0.062,1.14865,0.044,-0.04635,0.062,0.00005
NAHCO3,NAHCO3,YLR213C,CRR1,,1.08519,0.038,0.94491,0.028,0.14738,0.038,0.00001
NAHCO3,NAHCO3,YLR211C,YLR211C,,0.89862,0.059,0.85679,0.017,0.05374,0.059,0.00008
NAHCO3,NAHCO3,YLR210W,CLB4,,0.85977,0.026,0.8938,0.029,-0.0344,0.026,0.0003
NAHCO3,NAHCO3,YLR209C,PNP1,,0.899,0.009,0.87387,0.047,0.03061,0.009,0.00004
NAHCO3,NAHCO3,YLR207W,HRD3,,1.11826,0.03,1.07413,0.032,0.04219,0.03,0.00001
NAHCO3,NAHCO3,YLR206W,ENT2,,1.18057,0.036,1.08619,0.07,0.09747,0.036,0.00001
NAHCO3,NAHCO3,YLR205C,HMX1,,0.98576,0.019,1.10882,0.047,-0.12423,0.019,0
NAHCO3,NAHCO3,YLR200W,YKE2,,0.92099,0.506,1.36096,0.161,-0.41761,0.507,0.03574
NAHCO3,NAHCO3,YLR234W,TOP3,,1.21509,0.09,1.13621,0.084,0.09006,0.09,0.00011
NAHCO3,NAHCO3,YLR233C,EST1,,0.06435,0.062,0.28711,0.058,-0.19145,0.062,0.21185
NAHCO3,NAHCO3,YLR232W,YLR232W,,0.83727,0.026,0.98008,0.023,-0.13514,0.027,0.00001
NAHCO3,NAHCO3,YLR231C,BNA5,,0.78468,0.05,0.9759,0.047,-0.19782,0.05,0.00007
NAHCO3,NAHCO3,YLR228C,ECM22,,0.84874,0.027,0.91175,0.035,-0.06417,0.027,0.00001
NAHCO3,NAHCO3,YLR225C,YLR225C,,1.04867,0.065,1.03161,0.028,0.01916,0.065,0.00007
NAHCO3,NAHCO3,YLR224W,YLR224W,,1.51615,0.054,1.08299,0.034,0.43753,0.054,0.00001
NAHCO3,NAHCO3,YLR221C,RSA3,,0.93204,0.052,0.93842,0.025,-0.00633,0.052,0.00005
NAHCO3,NAHCO3,YLR220W,CCC1,,0.86386,0.04,1.02423,0.024,-0.15769,0.04,0.00003
NAHCO3,NAHCO3,YLR219W,MSC3,,1.09405,0.053,0.97419,0.019,0.12402,0.053,0.00003
NAHCO3,NAHCO3,YLR218C,COA4,,0.66205,0.161,0.92938,0.065,-0.26633,0.161,0.00375
NAHCO3,NAHCO3,YLR251W,SYM1,,1.06848,0.031,0.94032,0.065,0.14307,0.031,0.00029
NAHCO3,NAHCO3,YLR250W,SSP120,,0.92926,0.029,1.0269,0.035,-0.09093,0.029,0.00033
NAHCO3,NAHCO3,YLR248W,RCK2,,1.21649,0.089,1.04934,0.029,0.17272,0.089,0.00011
NAHCO3,NAHCO3,YLR247C,IRC20,,0.98677,0.041,1.01986,0.043,-0.01885,0.041,0.00002
NAHCO3,NAHCO3,YLR246W,ERF2,,1.24431,0.005,1.08953,0.021,0.16099,0.005,0.00001
NAHCO3,NAHCO3,YLR242C,ARV1,,0.44303,0.027,0.4964,0.011,-0.05489,0.027,0.00006
NAHCO3,NAHCO3,YLR241W,YLR241W,,0.93877,0.034,0.97709,0.022,-0.03346,0.034,0.00001
NAHCO3,NAHCO3,YLR239C,LIP2,,0.92403,0.029,0.89834,0.046,0.02911,0.029,0.00001
NAHCO3,NAHCO3,YLR237W,THI7,,1.3248,0.043,1.02548,0.013,0.30536,0.043,0.00001
NAHCO3,NAHCO3,YLR236C,YLR236C,,0.80705,0.036,0.96013,0.006,-0.1474,0.036,0.00002
NAHCO3,NAHCO3,YLR235C,YLR235C,,0.89959,0.333,0.94805,0.06,-0.0463,0.333,0.01243
NAHCO3,NAHCO3,YLR264W,RPS28B,,0.42771,0.013,0.85062,0.028,-0.42705,0.013,0.00001
NAHCO3,NAHCO3,YLR263W,RED1,,1.19182,0.038,0.99084,0.009,0.20324,0.038,0.00001
NAHCO3,NAHCO3,YLR262C-A,TMA7,,1.29482,0.077,1.04224,0.008,0.25193,0.077,0.00006
